"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2017","FRONTIER SUPPLY INC","0","0","1","0","42","0107","GU","HAGATNA","96932"
"2017","GCI COMMUNICATION CORP","0","0","1","0","99","4871","AK","ANCHORAGE","99503"
"2017","MCKINLEY CAPITAL MANAGEMENT LLC","0","0","1","0","52","6349","AK","ANCHORAGE","99503"
"2017","ALTMAN ROGERS & CO","2","0","0","0","54","3182","AK","ANCHORAGE","99501"
"2017","ALUTIIQ HERITAGE FOUNDATION","0","1","0","0","99","0422","AK","KODIAK","99615"
"2017","KONIAG SERVICES INC","0","0","1","0","54","2228","VA","CHANTILLY","20151"
"2017","DON JOSES LLC","0","0","1","1","72","6358","AK","ANCHORAGE","99508"
"2017","ALASKA NATIVE TRIBAL HLTH CONSORTI","1","0","2","0","62","2721","AK","ANCHORAGE","99508"
"2017","ADVANCED SUPPLY CHAIN INTL LLC","0","0","1","0","49","7067","AK","ANCHORAGE","99503"
"2017","SAI INVESTMENTS LLC","0","0","1","0","44","1517","AK","KETCHIKAN","99901"
"2017","SAI INVESTMENTS LLC","0","0","1","0","44","1517","VI","ST THOMAS","00802"
"2017","TOMCOH COMMERCE INC DBA MOMENTUM D","0","0","1","0","54","8775","CA","SAN MATEO","94402"
"2017","JOHN J SAVIGNANO CPA PC","0","0","1","0","54","0713","NY","LONG ISLAND CITY","11101"
"2017","AFFORDABLE HOUSING INSTITUTE INC","0","0","1","0","81","5895","MA","BOSTON","02110"
"2017","KRONSYS INC","10","2","27","4","54","6657","NC","RALEIGH","27615"
"2017","KRONSYS INC","0","0","0","1","54","6675","NC","RALEIGH","27615"
"2017","MEDWIN FAMILY MEDICINE & REHAB PC","0","0","1","0","62","8505","TX","BROWNSVILLE","78526"
"2017","SURVEY SAMPLING INTERANTIONAL LLC","0","0","4","0","54","8807","CT","SHELTON","06484"
"2017","GE MEDICAL SYSTEMS ULTRASOUND & PR","0","0","2","0","33","2942","WI","WAUKESHA","53188"
"2017","CUNO ENVIRONMENTAL CORPORATION","0","0","1","0","54","3155","NY","MOUNT VERNON","10550"
"2017","ALBINA HEAD START INC","0","0","1","0","61","9936","OR","PORTLAND","97212"
"2017","APPLE INC","2","0","2","0","33","4110","CA","CUPERTINO","95014"
"2017","LAWRENCE BERKELEY NATIONAL LABORAT","0","0","2","0","54","1741","CA","BERKELEY","94720"
"2017","PIVOTAL SOFTWARE INC","0","0","1","0","54","4578","CA","SAN FRANCISCO","94103"
"2017","TEQTRON INC","0","0","1","0","54","3541","CA","LIVERMORE","94550"
"2017","ANCHORAGE SCHOOL DISTRICT","4","0","1","0","61","0078","AK","ANCHORAGE","99504"
"2017","UNIVERSITY OF ALASKA ANCHORAGE","4","0","2","0","61","0147","AK","ANCHORAGE","99508"
"2017","UNIVERSITY OF ALASKA FAIRBANKS","5","0","4","1","61","0147","AK","FAIRBANKS","99775"
"2017","UNIVERSITY OF ALASKA SOUTHEAST","0","0","1","0","61","0147","AK","JUNEAU","99801"
"2017","ANCHORAGE MUSEUM ASSOCIATION","0","0","1","0","71","9317","AK","ANCHORAGE","99501"
"2017","MA LABORATORIES INC","0","0","1","0","33","8965","CA","SAN JOSE","95132"
"2017","HYSTER-YALE GROUP INC","0","0","1","0","42","0700","NC","GREENVILLE","27834"
"2017","HYSTER YALE GROUP INC","0","0","0","1","42","0700","OR","FAIRVIEW","97024"
"2017","STANDARD INSURANCE COMPANY","1","0","8","0","52","2990","OR","PORTLAND","97204"
"2017","PACIFICORP","1","0","8","0","22","6090","OR","PORTLAND","97232"
"2017","PORTLAND GENERAL ELECTRIC COMPANY","2","0","7","0","54","6820","OR","PORTLAND","97204"
"2017","NORPAC FOODS INC","1","0","0","0","31","9330","OR","SALEM","97302"
"2017","TEKTRONIX INC","0","0","3","0","33","3990","MA","BOSTON","02210"
"2017","TEKTRONIX INC","0","0","3","0","33","3990","OH","SOLON","44139"
"2017","ELECTRO SCIENTIFIC INDUSTRIES INC","2","0","2","0","33","0304","OR","PORTLAND","97229"
"2017","LEGACY GOOD SAMARITAN HOSP AND MED","0","0","1","0","62","6793","OR","PORTLAND","97210"
"2017","GEORGE FOX UNIV","0","0","1","0","61","6839","OR","NEWBERG","97132"
"2017","LEWIS & CLARK COLLEGE","0","0","2","0","61","6858","OR","PORTLAND","97219"
"2017","MERCY MED CENTER ROSEBURG","4","0","4","0","62","6868","OR","ROSEBURG","97471"
"2017","PACIFIC UNIV","1","0","2","0","61","6892","OR","FOREST GROVE","97116"
"2017","CONCORDIA UNIV","0","0","2","0","61","1563","OR","PORTLAND","97211"
"2017","ST ANTHONY HOSPITAL PENDLETON","1","0","0","0","62","1614","OR","PENDLETON","97801"
"2017","STOEL RIVES LLP","1","0","0","0","54","8771","OR","PORTLAND","97205"
"2017","DENNIS UNIFORM MFG CO INC","0","0","1","0","31","1020","OR","PORTLAND","97214"
"2017","GOOD SHEPHERD HEALTH CARE SYSTEMS","1","0","1","0","62","5580","OR","HERMISTON","97838"
"2017","WESTERN SEMINARY","1","0","0","0","61","9022","OR","PORTLAND","97035"
"2017","GEORGIA-PACIFIC LLC","0","0","6","0","32","2081","GA","ATLANTA","30303"
"2017","NATL UNIV OF NATURAL MEDICINE","1","0","1","0","61","1940","OR","PORTLAND","97201"
"2017","RESERS FINE FOODS INC","1","0","0","0","31","6628","OR","BEAVERTON","97006"
"2017","VIGOR WORKS LLC","0","0","1","0","33","4637","OR","CLACKAMAS","97015"
"2017","JELD-WEN INC","1","0","2","0","32","6342","OR","KLAMATH FALLS","97601"
"2017","COLUMBIA SPORTSWEAR COMPANY","0","0","6","0","31","8284","OR","PORTLAND","97229"
"2017","P&C CONSTRUCTION","1","0","0","0","54","8305","OR","PORTLAND","97210"
"2017","LOWER UMPQUA HOSP DIST","0","0","2","0","62","5011","OR","REEDSPORT","97467"
"2017","GRANDE RONDE HOSPITAL","0","0","1","0","62","5325","OR","LA GRANDE","97850"
"2017","BLUE MOUNTAIN COMMUNITY COLLEGE","1","0","0","0","61","6536","OR","PENDLETON","97801"
"2017","CONSOLIDATED METCO INC","1","0","3","0","33","8680","WA","VANCOUVER","98661"
"2017","MACKENZIE ENGINEERING INC","1","0","0","0","54","3937","OR","PORTLAND","97214"
"2017","SALEM HEALTH","6","0","5","0","62","9722","OR","SALEM","97301"
"2017","SALEM HEALTH","0","0","1","0","62","9722","OR","SALEM","97309"
"2017","BARENBRUG USA INC","1","0","0","0","11","2395","OR","TANGENT","97389"
"2017","NIKE TN INC","24","1","53","0","31","4541","OR","BEAVERTON","97005"
"2017","AUTOMOTIVE IND MARKETING CORP","0","0","1","0","33","7292","OR","PORTLAND","97216"
"2017","INTERPATH LABORATORY","0","0","2","0","62","7431","ID","BOISE","83704"
"2017","BAY AREA HEALTH DISTRICT","0","0","1","0","62","3249","OR","COOS BAY","97420"
"2017","SLOCUM ORTHOPEDICS P C","1","0","0","0","62","3212","OR","EUGENE","97401"
"2017","TYNDALE HOUSE PUBLISHERS INC","0","0","1","0","51","3686","IL","CAROL STREAM","60188"
"2017","LOUISIANA-PACIFIC CORPORATION","0","0","1","0","32","9074","TN","NASHVILLE","37219"
"2017","FEI COMPANY","8","1","6","0","54","1989","OR","HILLSBORO","97124"
"2017","LUCIDYNE TECHNOLOGIES INC","1","0","0","0","33","5831","OR","CORVALLIS","97333"
"2017","WAGNER ELECTRONIC PRODUCTS INC","1","0","0","0","33","3298","OR","ROGUE RIVER","97537"
"2017","NORTH BEND MEDICAL CENTER INC","0","0","3","1","62","5514","OR","COOS BAY","97420"
"2017","AGAPE CHURCH INC","1","0","0","0","61","7535","AR","LITTLE ROCK","72211"
"2017","ZIMMER GUNSUL FRASCA ARCHITECTS LL","1","0","2","0","54","7469","OR","PORTLAND","97205"
"2017","JAMES W FOWLER COMPANY","0","0","1","0","23","7813","OR","DALLAS","97338"
"2017","BORA ARCHITECTS","0","0","1","0","54","8760","OR","PORTLAND","97205"
"2017","IKE TRADING CO LTD","1","0","0","0","42","0217","OR","BEAVERTON","97008"
"2017","NORTHWEST EVALUATION ASSN","0","0","4","0","61","6108","OR","PORTLAND","97209"
"2017","KAIROS NORTHWEST","0","0","1","0","62","6923","OR","GRANTS PASS","97527"
"2017","DSV RD INC FORMERLY KNOWN AS UTI T","0","0","1","0","48","5163","OR","PORTLAND","97204"
"2017","NORTHWEST PERMANENTE P C PHYSICIAN","0","0","1","0","62","8548","CA","PASADENA","91188"
"2017","D& H USA CORPORATION","0","0","2","0","52","4365","FL","CASSADAGA","32706"
"2017","COLUMBIA GRAIN INC","1","0","0","0","42","3744","OR","PORTLAND","97223"
"2017","VIRGINIA GARCIA MEMORIAL HEALTH CE","0","0","1","0","62","7997","OR","HILLSBORO","97124"
"2017","MICRO SYSTEMS ENGINEERING INC","0","0","7","0","33","1735","OR","LAKE OSWEGO","97035"
"2017","WALKER MACY LLC","1","0","2","0","54","3883","OR","PORTLAND","97204"
"2017","FRENCH AMERICAN INTL SCHOOL","4","0","1","0","61","8797","OR","PORTLAND","97229"
"2017","NORTHWEST RENAL CLINIC INC","1","0","0","0","62","1490","OR","PORTLAND","97210"
"2017","DWFRITZ AUTOMATION INC","0","0","1","0","54","3498","OR","WILSONVILLE","97070"
"2017","SSI SHREDDING SYSTEMS, INC.","1","0","1","0","33","8858","OR","WILSONVILLE","97070"
"2017","RENTRAK CORP","1","0","3","0","54","0536","OR","PORTLAND","97220"
"2017","MENTOR GRAPHICS CORPORATION","23","0","38","0","54","6033","OR","WILSONVILLE","97070"
"2017","DAIMLER TRUCKS NORTH AMERICA LLC","1","0","4","0","33","0608","OR","PORTLAND","97217"
"2017","FRED MEYER STORES INC","1","0","0","0","44","8201","WA","RENTON","98055"
"2017","OLSSON INDUSTRIAL ELECTRIC INC","1","0","0","0","23","6848","OR","SPRINGFIELD","97477"
"2017","WIEDEN & KENNEDY INC","1","0","2","0","54","2855","OR","PORTLAND","97209"
"2017","LATTICE SEMICONDUCTOR CORPORATION","1","0","1","0","33","5214","OR","PORTLAND","97204"
"2017","PLANAR SYSTEMS INC","0","0","1","0","33","5396","OR","BEAVERTON","97006"
"2017","WAGGENER EDSTROM WORLDWIDE INC","0","0","1","0","54","7156","WA","BELLEVUE","98004"
"2017","LITE SOURCE INC","0","0","1","0","42","8278","CA","CHINO","91710"
"2017","CASCADE MICROTECH INC A FORMFACTOR","0","0","1","0","33","6709","CA","LIVERMORE","94551"
"2017","HOLLMAN INC","0","0","0","1","32","0942","TX","IRVING","75038"
"2017","PAVEMENT SERVICES INC","1","0","0","0","99","2845","OR","PORTLAND","97220"
"2017","VEOLIA WATER N AM OPERATING SVCS","0","0","1","0","56","9498","MA","BOSTON","02109"
"2017","NORTHERN NATURAL GAS CO","0","0","1","0","48","2349","NE","OMAHA","68124"
"2017","CAREOREGON INC","1","0","0","0","81","3975","OR","PORTLAND","97204"
"2017","RADISYS CORPORATION","5","0","5","0","54","5232","OR","HILLSBORO","97124"
"2017","ESSEX GENERAL CONSTRUCTION INC","1","0","0","0","23","4075","OR","EUGENE","97402"
"2017","GENTLE DENTAL OR PC DBA GENTLE","0","0","1","0","62","4252","CA","INGLEWOOD","90301"
"2017","CRAY INC","0","0","1","0","33","2605","MN","SAINT PAUL","55101"
"2017","CRAY INC","1","0","1","1","33","2605","WA","SEATTLE","98164"
"2017","KITTELSON & ASSOCIATES INC","1","0","4","0","54","4447","OR","PORTLAND","97205"
"2017","OREGON INTL AIRFREIGHT CO","0","0","1","0","48","9642","OR","PORTLAND","97201"
"2017","SPECTRUM PHARMACEUTICALS INC","0","0","2","0","54","9187","NV","HENDERSON","89052"
"2017","CHEETAH SOFTWARE SYSTEMS INC","0","0","4","0","54","1417","CA","WESTLAKE VILLAGE","91361"
"2017","TERA TECHNOLOGIES INC","0","0","1","0","51","2330","OR","BEAVERTON","97005"
"2017","DAVES KILLER BREAD","0","0","1","0","31","4847","OR","MILWAUKIE","97222"
"2017","ADVENT RESOURCES INC","1","0","0","0","51","6139","CA","SAN PEDRO","90731"
"2017","SOFTWARE PROFESSIONALS INC","0","0","1","0","51","6646","OR","PORTLAND","97223"
"2017","ESCO CORPORATION","0","0","2","0","33","9423","OR","PORTLAND","97210"
"2017","MA LABORATORIES INC","9","0","3","1","33","9650","CA","SAN JOSE","95132"
"2017","SERVICE SYSTEM ASSOCIATES INC","0","0","1","0","72","6528","CO","DENVER","80216"
"2017","ANKROM MOISAN ASSOCIATED","0","0","1","0","54","4387","OR","PORTLAND","97219"
"2017","MOLECULAR PROBES INC","1","0","0","0","54","7451","OR","EUGENE","97402"
"2017","SALEM PULMONARY ASSOCIATES, P.C.","1","0","3","0","62","7960","OR","SALEM","97302"
"2017","UK INTERNATIONAL SOCCER CAMPS","1","1","1","0","61","1836","CA","REDLANDS","92373"
"2017","GBD ARCHITECTS INC","0","0","1","0","54","1078","OR","PORTLAND","97209"
"2017","EVEREST CONSULTANTS INC","0","0","1","0","54","1575","OR","BEAVERTON","97006"
"2017","EVANS CONSOLES INCORPORATED","0","0","1","0","33","8833","VA","VIENNA","22182"
"2017","GUNDERSON RAIL SVCS LLC DBA GREENB","1","0","0","0","33","3815","OR","LAKE OSWEGO","97035"
"2017","SBM SITE SVCS LLC","1","0","0","0","56","5400","CA","MCCLELLAN","95652"
"2017","SBM SITE SERVICES LLC","0","0","1","0","56","5400","TX","HOUSTON","77002"
"2017","THE OREGON CLINIC P C","0","0","1","0","62","7856","OR","PORTLAND","97232"
"2017","A CARING DOCTOR PC DBA BANFIELD PE","1","0","0","0","54","8919","WA","VANCOUVER","98683"
"2017","MEDICAL MGMT INTL INC DBA BANFIELD","0","1","0","0","54","2244","OR","PORTLAND","97213"
"2017","MED MGT INTL INC DBA BANFIELD PET","6","0","11","1","54","2244","WA","VANCOUVER","98683"
"2017","SAN FRANCISCO STATE UNIV","1","0","0","0","61","7247","CA","SAN FRANCISCO","94109"
"2017","SAN FRANCISCO STATE UNIVERSITY","4","0","2","0","61","7247","CA","SAN FRANCISCO","94132"
"2017","ASSISTED LIVING CONCEPTS LLC DBA E","0","0","1","0","62","8702","IL","CHICAGO","60611"
"2017","CA STATE UNIV LONG BEACH","0","0","1","0","61","0363","CA","LONG BEACH","90815"
"2017","CA STATE UNIV LB","6","0","5","2","61","0363","CA","LONG BEACH","90840"
"2017","CALLISONRTKL ARCHITECTS PC","1","0","3","0","54","3053","MD","BALTIMORE","21231"
"2017","PALM SPRINGS LIFE EXTENSION INSTIT","1","0","0","0","62","1598","CA","PALM SPRINGS","92262"
"2017","ADIDAS AMERICA INC","1","0","2","0","31","5150","OR","PORTLAND","97217"
"2017","ADIDAS AMERICA INC","0","0","1","0","33","5150","SC","SPARTANBURG","29301"
"2017","VESTA CORPORATION","0","0","4","0","54","5674","OR","PORTLAND","97223"
"2017","OREGON HEALTH & SCIENCE UNIVERSITY","35","0","49","2","61","6109","OR","PORTLAND","97239"
"2017","CAMBIA HEALTH SOLUTIONS INC","0","0","6","0","52","9316","OR","PORTLAND","97201"
"2017","CAMBIA HEALTH SOULUTIONS INC","0","0","8","0","52","9316","WA","SEATTLE","98101"
"2017","WILLAMETTE FAMILY MED CTR","1","1","0","1","62","0397","OR","SALEM","97301"
"2017","A CARING DOCTOR MN P A DBA BANFIEL","1","0","3","0","54","8368","WA","VANCOUVER","98683"
"2017","LIFESTYLE SOLUTIONS INC","0","0","1","0","44","4310","CA","FREMONT","94538"
"2017","TOKAI ELECTRONICS AMERICA LTD","0","0","2","0","54","8834","IL","MARION","62959"
"2017","GLS LANDSCAPE ARCHITECTURE","0","0","2","0","54","9500","CA","SAN FRANCISCO","94110"
"2017","EVERGREEN FAMILY MEDICINE P C","1","0","0","0","62","0207","DC","WASHINGTON","20036"
"2017","MAM A INC","0","0","1","0","42","3929","CO","COLORADO SPRINGS","80907"
"2017","VPI TECH GRP","1","0","0","0","54","5827","UT","DRAPER","84020"
"2017","JBC SOFTWARE CONSULTING LLC","0","0","1","0","54","7875","OR","FOREST GROVE","97116"
"2017","EPIQ CLASS ACTION CLAIM SOLUTIONS","0","0","1","0","54","0932","OR","BEAVERTON","97005"
"2017","ETOUCH SYSTEMS CORPORATION","15","1","110","6","54","3189","CA","FREMONT","94555"
"2017","IPASS INC","0","0","5","0","51","4598","CA","REDWOOD SHORES","94065"
"2017","IPASS INC","0","0","1","0","54","4598","CA","REDWOOD SHORES","94065"
"2017","XPO ENTERPRISE SERVICES INC","0","0","1","0","48","1825","OH","DUBLIN","43017"
"2017","XPO ENTERPRISE SERVICES INC","0","0","3","0","48","1825","OR","PORTLAND","97209"
"2017","ASPIRE SYSTEMS INC","3","0","0","0","54","2086","CT","DANBURY","06811"
"2017","ASPIRE SYSTEMS INC","5","43","39","1","54","2086","IL","OAK BROOK","60523"
"2017","PERFORMANCE IMPROVEMENT INTL","0","0","1","0","54","7266","CA","SOLANA BEACH","92075"
"2017","A CARING DOCTOR NJ P C DBA BANFIEL","0","0","1","0","54","0576","WA","VANCOUVER","98683"
"2017","MERRYMAN BARNES ARCHITECTS INC","2","0","0","0","54","2113","OR","PORTLAND","97217"
"2017","REHAB SPECIALISTS I LLC DBA CONSON","0","0","1","0","62","8192","OR","MILWAUKIE","97222"
"2017","REHAB SPECIALISTS I LLC DBA CONSON","1","0","0","0","62","8192","OR","MILWAUKOE","97222"
"2017","AMERICAN PACIFIC INTL CAPITAL INC","0","0","1","0","52","0117","CA","SAN FRANCISCO","94134"
"2017","ROSEBURG FOREST PRODUCTS CO","0","0","1","0","32","0670","OR","SPRINGFIELD","97477"
"2017","NIKE USA INC","0","0","3","0","31","3023","OR","BEAVERTON","97005"
"2017","THE LINUS GROUP","2","0","0","0","54","0203","CA","EMERYVILLE","94608"
"2017","DB WESTERN INC TEXAS","0","0","1","0","32","7800","TX","LA PORTE","77571"
"2017","A CARING DR TEXAS PC DBA BANFIELD","3","0","6","1","54","1410","WA","VANCOUVER","98683"
"2017","A CARING DOCTOR NC P C DBA BANFIEL","0","0","1","0","54","1496","WA","VANCOUVER","98683"
"2017","HEMATOLOGY ONCOLOGY ASSOCIATES P C","1","0","0","0","62","2455","OR","MEDFORD","97504"
"2017","LEGACY CLINICS LLC DBA LEGACY MED","2","0","3","0","62","2735","OR","PORTLAND","97209"
"2017","PINNACLE HEALTHCARE INC","0","0","1","0","62","3596","OR","SPRINGFIELD","97477"
"2017","RENAL CARE CONSULTANTS PC","0","0","1","0","62","4002","OR","MEDFORD","97504"
"2017","PLUMMER FOREST PRODUCTS INC","0","0","1","0","32","4043","ID","POST FALLS","83854"
"2017","GALOIS INC","2","0","0","0","54","8540","OR","PORTLAND","97204"
"2017","INTEGRA TELECOM HOLDINGS INC","0","0","1","0","99","3340","WA","VANCOUVER","98683"
"2017","VOXTEL INC","0","0","1","0","33","5205","OR","BEAVERTON","97006"
"2017","DOWNSTREAM LLC","1","0","0","0","54","5724","OR","PORTLAND","97209"
"2017","DIGITALREP LLC","0","0","1","0","54","4306","OR","WILSONVILLE","97070"
"2017","DATELINE EXPORTS INC","0","0","0","1","42","9434","OR","AURORA","97002"
"2017","EXTERRO INC","0","0","2","0","51","6007","OR","BEAVERTON","97005"
"2017","LEASE CRUTCHER LEWIS LLC","1","0","1","0","23","8366","OR","PORTLAND","97205"
"2017","ENSOFTEK INC","1","0","4","0","54","9318","OR","BEAVERTON","97006"
"2017","INSPEC GROUP LLC","1","0","0","0","54","2291","OR","PORTLAND","97201"
"2017","REHAB SPECIALISTS I LLC","0","0","4","0","62","6934","OR","MILWAUKIE","97222"
"2017","DE PONTE CELLARS LLC","0","0","1","0","31","9134","OR","DAYTON","97114"
"2017","EOS OF NORTH AMERICA INC","2","0","0","0","42","9530","MI","NOVI","48377"
"2017","DENTAL DYNAMICS P C","0","0","1","0","62","1336","OR","LAKE OSWEGO","97035"
"2017","SALESFORCE COM INC","0","0","1","0","54","0693","CA","SAN FRANCISCO","94105"
"2017","UNIV OF WYOMING","0","0","1","0","61","0331","WY","LARAMIE","82071"
"2017","JACKSON COUNTY SCHOOL DISTRICT 6","0","0","1","0","61","0508","OR","MEDFORD","97502"
"2017","MULTNOMAH COUNTY SCHOOL DISTRICT","3","0","4","0","61","0830","OR","PORTLAND","97227"
"2017","OREGON HEALTH AUTHORITY OR STATE","1","0","1","0","62","1767","OR","SALEM","97301"
"2017","SAIF CORPORATION","1","0","0","0","54","1769","OR","SALEM","97312"
"2017","UNIVERSITY OF OREGON","0","0","2","0","61","1786","OR","EUGENE","97403"
"2017","CITY OF SALEM","0","0","1","0","92","2246","OR","SALEM","97301"
"2017","CITY OF SALEM","0","0","1","0","92","2249","OR","SALEM","97301"
"2017","MARION COUNTY FINANCIAL SVCS DBA M","0","0","1","0","92","2307","OR","SALEM","97309"
"2017","MULTNOMAH COUNTY OREGON","1","0","1","0","92","2309","OR","PORTLAND","97214"
"2017","SOUTHERN COOS HEALTH DISTRICT","0","0","1","0","62","3768","OR","BANDON","97411"
"2017","ETOUCH SYSTEMS CORPORATION","0","0","1","0","54","1318","CA","FREMONT","94555"
"2017","ORACLE AMERICA INC","0","0","1","0","51","0524","CA","SAN FRANCISCO","94105"
"2017","MUFG UNION BANK NA","0","0","6","0","52","4228","CA","ORANGE","92868"
"2017","MUFG UNION BANK N A","0","0","31","0","52","4228","CA","SAN FRANCISCO","94104"
"2017","MUFG UNION BANK N A","0","0","1","0","52","4228","NY","NEW YORK","10019"
"2017","MUFG UNION BANK NA","17","0","60","1","52","4228","NY","NEW YORK","10020"
"2017","WORKER S COMPENSATION INSURANCE RA","0","0","1","0","92","8760","CA","OAKLAND","94612"
"2017","BLUE SHIELD OF CALIFORNIA","0","0","8","1","52","0524","CA","EL DORADO HILLS","95672"
"2017","BLUE SHIELD OF CALIFORNIA","3","0","41","1","52","0524","CA","EL DORADO HILLS","95762"
"2017","BLUE SHIELD OF CALIFORNIA","0","0","5","0","52","0524","CA","SAN FRANCISCO","94105"
"2017","AAA NORTHERN CALIFORNIA NEVADA & U","1","0","2","0","52","1645","CA","EMERYVILLE","94608"
"2017","CHINESE HOSPITAL ASSOCIATION","0","0","2","0","62","2780","CA","SAN FRANCISCO","94133"
"2017","TATA CONSULTANCY SVCS LTD","3","0","1","0","54","9806","MD","ROCKVILLE","20850"
"2017","BANK OF THE WEST","17","0","99","3","52","5440","CA","SAN RAMON","94583"
"2017","INVESTCLOUD INC","0","0","1","0","54","5440","CA","WEST HOLLYWOOD","90069"
"2017","FMC CORPORATION","1","0","8","0","32","9804","PA","PHILADELPHIA","19104"
"2017","EVRAZ INC NA","2","0","1","0","33","6370","IL","CHICAGO","60601"
"2017","GRANITE CONSTRUCTION INC","0","0","2","0","23","9552","CA","WATSONVILLE","95076"
"2017","GRANITE CONSTRUCTION COMPANY","1","0","0","0","23","9552","TX","LEWISVILLE","75057"
"2017","HANFORD ADVENTIST MEDICAL CENTER","0","1","0","1","62","5360","CA","HANFORD","93230"
"2017","SUTTER BAY HOSPITALS DBA MILLS PEN","0","0","1","1","62","2680","CA","ROSEVILLE","95747"
